filename,r2_key,production_url,source_type,file_type,file_size,file_size_bytes,url_exists,article_ids,article_count,last_modified,etag,ai_caption_alt,ai_caption_descriptive,ai_caption_seo,needs_caption
desktop-light-file-upload-field.png,tallyfy/pro/desktop-light-file-upload-field.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-file-upload-field.png,native,.png,66.0KB,67549,True,pro-tracking-and-tasks-tasks-what-are-form-fields-in-tallyfy,1,2024-09-24T02:01:34.601Z,ba795e2546aba80a186277fc0fe414c4,File upload field configuration with title input and required toggle (68 chars),"File upload field in light mode showing title input, 'Not required' toggle, More Settings section, and delete icon. Field displays above short text examples. (157 chars)",File upload field settings desktop light mode with title and required toggle (76 chars),no
desktop-light-filter-by-folder-process.png,tallyfy/pro/desktop-light-filter-by-folder-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-filter-by-folder-process.png,native,.png,215.3KB,220440,True,pro-tracking-and-tasks-tracker-view-organize-processes-how-can-i-add-tasks-to-folders-in-tallyfy,1,2024-09-24T02:00:51.907Z,546c2c4c8b9df436b286b66b6fcd68a9,Process list filtered by Client related folder (46 chars),"Tallyfy processes filtered by Process Folder with Client related folder selected in right sidebar, showing Financial Spend and Customer Onboarding processes (156 chars)",Filter processes by folder feature with Process Folder dropdown and folder selection (84 chars),no
desktop-light-filter-favorite.png,tallyfy/pro/desktop-light-filter-favorite.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-filter-favorite.png,native,.png,107.7KB,110297,True,pro-tracking-and-tasks-tracker-view-organize-processes-how-can-i-favorite-and-filter-processes-on-tallyfy,1,2024-09-24T02:01:16.253Z,9fc9a9865d6f1a2e1193edb90828469c,Favorites list showing three starred processes with filter options (66 chars),"Favorites view displaying three processes with search bar and checkboxes for Members, Templates, Processes, and Tasks filters with Chilled status (145 chars)",Tallyfy favorites filter search Members Templates Processes Tasks checkboxes (76 chars),no
desktop-light-filter-process-by-tag.png,tallyfy/pro/desktop-light-filter-process-by-tag.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-filter-process-by-tag.png,native,.png,300.6KB,307828,True,pro-documenting-templates-how-to-manage-templates-and-processes-with-tags,1,2024-09-24T02:01:15.801Z,bffd64f0ea901afba0cd002079be3fa3,Filters panel with Tags dropdown showing HR tag options (55 chars),"Filter panel showing Tags section with dropdown menu displaying HR, VIP customer, general, and tallyfy-onboarding tag options (125 chars)",Filter processes by tags in Tallyfy process management interface (64 chars),no
desktop-light-filter-task-process.png,tallyfy/pro/desktop-light-filter-task-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-filter-task-process.png,native,.png,517.0KB,529392,True,pro-tracking-and-tasks-tasks-view-how-can-i-add-tasks-to-folders-in-tallyfy,1,2024-09-24T02:01:16.266Z,da95a37f41efb1d6e5123050afad71c4,Task list filtered by status and assignee folder (48 chars),"Task list view showing 27 filtered tasks with active filters for status 'To do', assignee folder, and 'All states' visible in right sidebar filter panel (152 chars)",Tallyfy task filtering interface with status and folder filters (63 chars),no
desktop-light-filter-task.png,tallyfy/pro/desktop-light-filter-task.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-filter-task.png,native,.png,545.9KB,558968,True,pro-tracking-and-tasks-tasks-view-how-can-i-customize-task-views-in-tallyfy,1,2024-09-24T02:01:53.980Z,51816c3ba7b3d63d4abafeb676efe4d2,Task list with filter options and task detail panel (51 chars),"Task list showing 27 filtered tasks with status, assignee, and states filters applied. Add Filter button highlighted with green arrow. Right panel displays selected... (167 chars)",Tallyfy task filtering interface with Add Filter button and task detail view (76 chars),no
desktop-light-frequency-options-favorite.png,tallyfy/pro/desktop-light-frequency-options-favorite.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-frequency-options-favorite.png,native,.png,113.8KB,116580,True,pro-tracking-and-tasks-tracker-view-organize-processes-how-can-i-favorite-and-filter-processes-on-tallyfy,1,2024-09-24T02:01:12.730Z,afb23f1c854a27c62e81f195be4fa866,Favorites page with notification frequency dropdown menu (56 chars),Favorites list showing 3 starred items with notification frequency selector displaying 'Chilled' option and dropdown menu expanded (130 chars),Tallyfy favorites notification settings frequency options chilled (65 chars),no
desktop-light-get-public-link-kickoff-form.png,tallyfy/pro/desktop-light-get-public-link-kickoff-form.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-get-public-link-kickoff-form.png,native,.png,374.7KB,383677,True,pro-launching-triggers-kick-off-forms,1,2024-09-24T02:01:19.828Z,140d481de62f5cdde64e493abccf8ce0,Get Public Link button highlighted in kick-off form settings (60 chars),"Public Sharing section with toggle enabled and Get Public Link button highlighted, showing how to generate shareable link for public kick-off form (146 chars)",Get public link button for shareable kick-off form in template settings (71 chars),no
desktop-light-how-to-resolve-issue.png,tallyfy/pro/desktop-light-how-to-resolve-issue.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-how-to-resolve-issue.png,native,.png,237.1KB,242769,True,pro-tracking-and-tasks-tasks-how-to-report-and-resolve-issues-in-tallyfy,1,2024-09-24T02:01:54.719Z,a0ad2c97561344415a77ba19c956f1ef,Task list with issue alert on step 6     (40 chars),"Workflow task list showing completed steps 1-3 in green, active steps 4-10 in orange. Step 6 highlighted with red alert icon and border indicating an issue. (156 chars)",Task issue indicator with alert icon in Tallyfy workflow checklist (66 chars),no
desktop-light-hrmanager-approval-synchronization.png,tallyfy/pro/desktop-light-hrmanager-approval-synchronization.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-hrmanager-approval-synchronization.png,native,.png,470.1KB,481363,True,pro-documenting-templates-automations-examples-synchronization,1,2024-09-24T02:00:50.716Z,9936fda3bcd32acae1513a6d8a652777,Employee onboarding template with approval step configuration (61 chars),"New Employee Onboarding template showing Initial HR approval step details with Approve/Reject type, HR Coordinator assignment, 5 days timing, and task list view (160 chars)",Tallyfy approval step configuration with task assignment and timing settings (76 chars),no
desktop-light-hrmanager-automation-synchronization.png,tallyfy/pro/desktop-light-hrmanager-automation-synchronization.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-hrmanager-automation-synchronization.png,native,.png,246.9KB,252790,True,pro-documenting-templates-automations-examples-synchronization,1,2024-09-24T02:01:13.428Z,0fe31d0210c9325dd83de7df6d26668e,Automation rule with conditional logic and visibility action (60 chars),"Automations tab showing conditional rule with two approval step conditions using AND logic, with visibility action to show Step 3 when both approvals complete (158 chars)",Tallyfy automation builder with conditional logic and visibility action (71 chars),no
desktop-light-ifcompleted-automation-example.png,tallyfy/pro/desktop-light-ifcompleted-automation-example.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-ifcompleted-automation-example.png,native,.png,238.2KB,243873,True,pro-documenting-templates-automations-examples-exclusive-choice,1,2024-09-24T02:01:53.649Z,c7254afc72ca819fabe134dc646b13f4,IF-THEN automation rule with visibility action selected (55 chars),"Automations tab showing IF-THEN rule builder: IF role is field worker, THEN show Step 5. Visibility Action selected to show/hide steps based on form field value. (161 chars)",Conditional visibility automation rule based on form field value in template builder (84 chars),no
desktop-light-insert-snippet-in-template-example.png,tallyfy/pro/desktop-light-insert-snippet-in-template-example.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-insert-snippet-in-template-example.png,native,.png,520.3KB,532811,True,pro-documenting-templates-snippets-how-can-i-use-snippets-to-simplify-workflow-in-tallyfy,1,2024-09-24T02:01:35.952Z,4b8e175b3f08fd3986c1de4ec4ac565e,Excel icon in text editor toolbar for inserting snippets (56 chars),Template task description editor with formatting toolbar. Green arrow points to Excel-style insert button for adding reusable text snippets into task inst... (157 chars),Insert snippet button in template task editor toolbar with Excel icon (69 chars),no
desktop-light-insert-variables.png,tallyfy/pro/desktop-light-insert-variables.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-insert-variables.png,native,.png,449.1KB,459864,True,pro-documenting-templates-variables-how-can-i-use-insert-variables-in-tallyfy,1,2024-09-24T02:01:56.358Z,59800aa0e55b9e1ac84441ed63b1998a,Insert Variables dropdown showing kickoff form fields (53 chars),"Insert Variables button reveals dropdown menu listing kickoff form fields and step fields including employee email, role, and start date for... (143 chars)",Insert Variables button dropdown menu with kickoff form fields and step data (76 chars),no
desktop-light-invite-member-menu.png,tallyfy/pro/desktop-light-invite-member-menu.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-invite-member-menu.png,native,.png,88.1KB,90210,True,pro-documenting-members-how-to-invite-and-activate-members-on-tallyfy,1,2024-09-24T02:01:13.589Z,0437fd6a9f29cd330cf8509214d5d86c,"Invite new coworker form with name, email, privilege fields (59 chars)","Form for inviting new coworker with first name, last name, email fields, admin privilege dropdown, group selection, custom message, and invite button (149 chars)",Invite coworker form privilege selector group assignment custom message (71 chars),no
desktop-light-invite-member-sidebar.png,tallyfy/pro/desktop-light-invite-member-sidebar.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-invite-member-sidebar.png,native,.png,413.5KB,423384,True,pro-documenting-members-how-to-invite-and-activate-members-on-tallyfy,1,2024-09-24T02:01:16.093Z,b902f3bc840e35f69d371d88224e03e0,Tallyfy dashboard with Invite button highlighted in sidebar (59 chars),"Dashboard showing tasks, processes, and templates panels with left sidebar navigation. Green arrow points to Invite button for adding team members. (147 chars)",Tallyfy invite member button sidebar navigation team collaboration feature (74 chars),no
desktop-light-launch-kickoff-form.png,tallyfy/pro/desktop-light-launch-kickoff-form.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-launch-kickoff-form.png,native,.png,227.4KB,232888,True,pro-launching-triggers-kick-off-forms,1,2024-09-24T02:01:33.608Z,fa41aed02c90b05a4ea8e9b9ae596d82,Customer Onboarding kickoff form with email input field (55 chars),Launch dialog for Customer Onboarding template showing kickoff information form with required customer email field and Cancel/Continue buttons (142 chars),Tallyfy launch kickoff form Customer Onboarding template email field (68 chars),no
desktop-light-launch-process-from-home.png,tallyfy/pro/desktop-light-launch-process-from-home.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-launch-process-from-home.png,native,.png,348.2KB,356541,True,pro-launching-how-can-i-launch-a-process-in-tallyfy,1,2024-09-24T02:01:55.359Z,04d63fc48c5c6226eb5e2354687712cb,Tallyfy home dashboard with Launch button highlighted (53 chars),"Home dashboard showing three panels: Your tasks, Your processes with green arrow pointing to Launch button, and Templates panel with process lists (146 chars)",Launch process button on Tallyfy home dashboard with active processes list (74 chars),no
